Transaction,Item,period_day,weekday_weekend,Hour,Day,Month,Tanggal,JamMenit
2558,6,1.0,1,14,5,7,2016-12-03,14:50
2559,3,1.0,1,14,5,7,2016-12-03,14:55
2559,19,1.0,1,14,5,7,2016-12-03,14:55
2560,7,1.0,1,14,5,7,2016-12-03,14:57
2561,0,1.0,1,15,5,7,2016-12-03,15:17
2561,0,1.0,1,15,5,7,2016-12-03,15:17
2562,0,1.0,1,15,5,7,2016-12-03,15:25
2563,0,1.0,1,15,5,7,2016-12-03,15:37
2563,2,1.0,1,15,5,7,2016-12-03,15:37
2564,92,1.0,1,15,5,7,2016-12-03,15:39
2564,3,1.0,1,15,5,7,2016-12-03,15:39
2564,1,1.0,1,15,5,7,2016-12-03,15:39
2564,0,1.0,1,15,5,7,2016-12-03,15:39
2565,0,1.0,1,15,5,7,2016-12-03,15:42
2566,2,1.0,1,15,5,7,2016-12-03,15:43
2566,80,1.0,1,15,5,7,2016-12-03,15:43
2567,1,1.0,1,15,5,7,2016-12-03,15:45
2568,1,1.0,1,15,5,7,2016-12-03,15:46
2569,17,1.0,1,15,5,7,2016-12-03,15:48
2569,10,1.0,1,15,5,7,2016-12-03,15:48
2569,7,1.0,1,15,5,7,2016-12-03,15:48
2569,43,1.0,1,15,5,7,2016-12-03,15:48
2570,19,1.0,1,15,5,7,2016-12-03,15:50
2570,10,1.0,1,15,5,7,2016-12-03,15:50
2570,6,1.0,1,15,5,7,2016-12-03,15:50
2571,1,1.0,1,16,5,7,2016-12-03,16:03
2571,0,1.0,1,16,5,7,2016-12-03,16:03
2571,80,1.0,1,16,5,7,2016-12-03,16:03
2572,2,1.0,1,16,5,7,2016-12-03,16:08
2572,11,1.0,1,16,5,7,2016-12-03,16:08
2573,0,1.0,1,16,5,7,2016-12-03,16:13
2573,0,1.0,1,16,5,7,2016-12-03,16:13
2573,1,1.0,1,16,5,7,2016-12-03,16:13
2574,4,1.0,1,16,5,7,2016-12-03,16:16
2575,1,1.0,1,16,5,7,2016-12-03,16:22
2575,2,1.0,1,16,5,7,2016-12-03,16:22
2575,4,1.0,1,16,5,7,2016-12-03,16:22
2576,0,1.0,1,16,5,7,2016-12-03,16:37
2576,6,1.0,1,16,5,7,2016-12-03,16:37
2577,0,0.0,1,9,6,7,2016-12-04,09:23
2577,6,0.0,1,9,6,7,2016-12-04,09:23
2578,1,0.0,1,9,6,7,2016-12-04,09:25
2579,4,0.0,1,10,6,7,2016-12-04,10:13
2579,1,0.0,1,10,6,7,2016-12-04,10:13
2580,1,0.0,1,10,6,7,2016-12-04,10:14
2580,43,0.0,1,10,6,7,2016-12-04,10:14
2581,1,0.0,1,10,6,7,2016-12-04,10:33
2581,6,0.0,1,10,6,7,2016-12-04,10:33
2581,43,0.0,1,10,6,7,2016-12-04,10:33
2582,0,0.0,1,10,6,7,2016-12-04,10:48
2582,80,0.0,1,10,6,7,2016-12-04,10:48
2582,4,0.0,1,10,6,7,2016-12-04,10:48
2583,0,0.0,1,10,6,7,2016-12-04,10:51
2583,2,0.0,1,10,6,7,2016-12-04,10:51
2583,10,0.0,1,10,6,7,2016-12-04,10:51
2583,10,0.0,1,10,6,7,2016-12-04,10:51
2584,0,0.0,1,10,6,7,2016-12-04,10:52
2584,43,0.0,1,10,6,7,2016-12-04,10:52
2585,0,0.0,1,10,6,7,2016-12-04,10:54
2585,0,0.0,1,10,6,7,2016-12-04,10:54
2585,6,0.0,1,10,6,7,2016-12-04,10:54
2585,4,0.0,1,10,6,7,2016-12-04,10:54
2586,1,0.0,1,11,6,7,2016-12-04,11:07
2586,64,0.0,1,11,6,7,2016-12-04,11:07
2587,0,0.0,1,11,6,7,2016-12-04,11:24
2587,43,0.0,1,11,6,7,2016-12-04,11:24
2588,1,0.0,1,11,6,7,2016-12-04,11:35
2588,6,0.0,1,11,6,7,2016-12-04,11:35
2589,7,0.0,1,11,6,7,2016-12-04,11:47
2589,2,0.0,1,11,6,7,2016-12-04,11:47
2590,1,0.0,1,11,6,7,2016-12-04,11:49
2590,10,0.0,1,11,6,7,2016-12-04,11:49
2591,0,0.0,1,11,6,7,2016-12-04,11:53
2591,1,0.0,1,11,6,7,2016-12-04,11:53
2591,0,0.0,1,11,6,7,2016-12-04,11:53
2592,20,0.0,1,11,6,7,2016-12-04,11:56
2593,0,0.0,1,11,6,7,2016-12-04,11:57
2593,0,0.0,1,11,6,7,2016-12-04,11:57
2594,1,1.0,1,12,6,7,2016-12-04,12:04
2594,19,1.0,1,12,6,7,2016-12-04,12:04
2594,8,1.0,1,12,6,7,2016-12-04,12:04
2595,0,1.0,1,12,6,7,2016-12-04,12:06
2595,6,1.0,1,12,6,7,2016-12-04,12:06
2595,4,1.0,1,12,6,7,2016-12-04,12:06
2595,19,1.0,1,12,6,7,2016-12-04,12:06
2596,1,1.0,1,12,6,7,2016-12-04,12:13
2596,0,1.0,1,12,6,7,2016-12-04,12:13
2597,1,1.0,1,12,6,7,2016-12-04,12:31
2598,0,1.0,1,12,6,7,2016-12-04,12:33
2598,14,1.0,1,12,6,7,2016-12-04,12:33
2599,0,1.0,1,12,6,7,2016-12-04,12:35
2599,16,1.0,1,12,6,7,2016-12-04,12:35
2599,16,1.0,1,12,6,7,2016-12-04,12:35
2599,1,1.0,1,12,6,7,2016-12-04,12:35
2600,1,1.0,1,12,6,7,2016-12-04,12:40
2601,0,1.0,1,12,6,7,2016-12-04,12:46
2601,1,1.0,1,12,6,7,2016-12-04,12:46
2602,1,1.0,1,12,6,7,2016-12-04,12:47
2603,0,1.0,1,13,6,7,2016-12-04,13:11
2603,6,1.0,1,13,6,7,2016-12-04,13:11
2603,46,1.0,1,13,6,7,2016-12-04,13:11
2603,19,1.0,1,13,6,7,2016-12-04,13:11
2604,0,1.0,1,13,6,7,2016-12-04,13:14
2604,0,1.0,1,13,6,7,2016-12-04,13:14
2604,3,1.0,1,13,6,7,2016-12-04,13:14
2605,1,1.0,1,13,6,7,2016-12-04,13:15
2605,0,1.0,1,13,6,7,2016-12-04,13:15
2605,3,1.0,1,13,6,7,2016-12-04,13:15
2605,8,1.0,1,13,6,7,2016-12-04,13:15
2606,0,1.0,1,13,6,7,2016-12-04,13:18
2607,1,1.0,1,13,6,7,2016-12-04,13:21
2608,20,1.0,1,13,6,7,2016-12-04,13:50
2609,1,1.0,1,13,6,7,2016-12-04,13:58
2610,0,1.0,1,14,6,7,2016-12-04,14:03
2610,6,1.0,1,14,6,7,2016-12-04,14:03
2611,7,1.0,1,14,6,7,2016-12-04,14:07
2611,2,1.0,1,14,6,7,2016-12-04,14:07
2611,0,1.0,1,14,6,7,2016-12-04,14:07
2611,0,1.0,1,14,6,7,2016-12-04,14:07
2611,3,1.0,1,14,6,7,2016-12-04,14:07
2612,2,1.0,1,14,6,7,2016-12-04,14:12
2612,7,1.0,1,14,6,7,2016-12-04,14:12
2612,14,1.0,1,14,6,7,2016-12-04,14:12
2613,7,1.0,1,14,6,7,2016-12-04,14:16
2613,7,1.0,1,14,6,7,2016-12-04,14:16
2613,7,1.0,1,14,6,7,2016-12-04,14:16
2614,0,1.0,1,14,6,7,2016-12-04,14:27
2614,0,1.0,1,14,6,7,2016-12-04,14:27
2614,0,1.0,1,14,6,7,2016-12-04,14:27
2614,5,1.0,1,14,6,7,2016-12-04,14:27
2614,46,1.0,1,14,6,7,2016-12-04,14:27
2615,1,1.0,1,14,6,7,2016-12-04,14:32
2615,46,1.0,1,14,6,7,2016-12-04,14:32
2616,1,1.0,1,14,6,7,2016-12-04,14:40
2616,10,1.0,1,14,6,7,2016-12-04,14:40
2616,3,1.0,1,14,6,7,2016-12-04,14:40
2616,0,1.0,1,14,6,7,2016-12-04,14:40
2616,6,1.0,1,14,6,7,2016-12-04,14:40
2617,0,1.0,1,14,6,7,2016-12-04,14:41
2618,1,1.0,1,14,6,7,2016-12-04,14:46
2618,0,1.0,1,14,6,7,2016-12-04,14:46
2618,8,1.0,1,14,6,7,2016-12-04,14:46
2619,6,1.0,1,14,6,7,2016-12-04,14:50
2619,46,1.0,1,14,6,7,2016-12-04,14:50
2620,10,1.0,1,14,6,7,2016-12-04,14:52
2621,6,1.0,1,14,6,7,2016-12-04,14:54
2621,2,1.0,1,14,6,7,2016-12-04,14:54
2622,4,1.0,1,15,6,7,2016-12-04,15:02
2623,2,1.0,1,15,6,7,2016-12-04,15:41
2624,0,1.0,1,15,6,7,2016-12-04,15:46
2624,80,1.0,1,15,6,7,2016-12-04,15:46
2624,0,1.0,1,15,6,7,2016-12-04,15:46
2625,1,1.0,1,16,6,7,2016-12-04,16:12
2625,0,1.0,1,16,6,7,2016-12-04,16:12
2625,0,1.0,1,16,6,7,2016-12-04,16:12
2625,0,1.0,1,16,6,7,2016-12-04,16:12
2626,14,1.0,1,16,6,7,2016-12-04,16:15
2626,2,1.0,1,16,6,7,2016-12-04,16:15
2627,8,1.0,1,16,6,7,2016-12-04,16:19
2627,8,1.0,1,16,6,7,2016-12-04,16:19
2628,0,0.0,0,8,0,7,2016-12-05,08:25
2629,1,0.0,0,8,0,7,2016-12-05,08:35
2630,0,0.0,0,8,0,7,2016-12-05,08:36
2630,1,0.0,0,8,0,7,2016-12-05,08:36
2630,43,0.0,0,8,0,7,2016-12-05,08:36
2630,4,0.0,0,8,0,7,2016-12-05,08:36
2631,0,0.0,0,9,0,7,2016-12-05,09:04
2632,10,0.0,0,9,0,7,2016-12-05,09:09
2633,1,0.0,0,9,0,7,2016-12-05,09:19
2634,20,0.0,0,9,0,7,2016-12-05,09:20
2635,0,0.0,0,9,0,7,2016-12-05,09:22
2636,1,0.0,0,9,0,7,2016-12-05,09:24
2637,1,0.0,0,9,0,7,2016-12-05,09:25
2638,2,0.0,0,9,0,7,2016-12-05,09:28
2638,0,0.0,0,9,0,7,2016-12-05,09:28
2638,4,0.0,0,9,0,7,2016-12-05,09:28
2638,19,0.0,0,9,0,7,2016-12-05,09:28
2639,0,0.0,0,9,0,7,2016-12-05,09:33
2639,0,0.0,0,9,0,7,2016-12-05,09:33
2639,43,0.0,0,9,0,7,2016-12-05,09:33
2639,6,0.0,0,9,0,7,2016-12-05,09:33
2640,0,0.0,0,9,0,7,2016-12-05,09:33
2641,11,0.0,0,9,0,7,2016-12-05,09:42
2641,2,0.0,0,9,0,7,2016-12-05,09:42
2641,1,0.0,0,9,0,7,2016-12-05,09:42
2641,6,0.0,0,9,0,7,2016-12-05,09:42
2642,6,0.0,0,9,0,7,2016-12-05,09:45
2642,0,0.0,0,9,0,7,2016-12-05,09:45
2642,43,0.0,0,9,0,7,2016-12-05,09:45
2643,4,0.0,0,9,0,7,2016-12-05,09:46
2643,2,0.0,0,9,0,7,2016-12-05,09:46
2644,20,0.0,0,9,0,7,2016-12-05,09:51
2645,0,0.0,0,10,0,7,2016-12-05,10:07
2645,0,0.0,0,10,0,7,2016-12-05,10:07
2646,0,0.0,0,10,0,7,2016-12-05,10:14
2647,0,0.0,0,10,0,7,2016-12-05,10:40
2647,0,0.0,0,10,0,7,2016-12-05,10:40
2647,10,0.0,0,10,0,7,2016-12-05,10:40
2648,0,0.0,0,10,0,7,2016-12-05,10:41
2649,0,0.0,0,10,0,7,2016-12-05,10:42
2649,10,0.0,0,10,0,7,2016-12-05,10:42
2650,0,0.0,0,10,0,7,2016-12-05,10:52
2650,5,0.0,0,10,0,7,2016-12-05,10:52
2651,36,0.0,0,10,0,7,2016-12-05,10:56
2651,1,0.0,0,10,0,7,2016-12-05,10:56
2651,0,0.0,0,10,0,7,2016-12-05,10:56
2651,4,0.0,0,10,0,7,2016-12-05,10:56
2651,1,0.0,0,10,0,7,2016-12-05,10:56
2652,92,0.0,0,10,0,7,2016-12-05,10:58
2653,0,0.0,0,11,0,7,2016-12-05,11:04
2653,0,0.0,0,11,0,7,2016-12-05,11:04
2653,6,0.0,0,11,0,7,2016-12-05,11:04
2654,8,0.0,0,11,0,7,2016-12-05,11:09
2654,0,0.0,0,11,0,7,2016-12-05,11:09
2654,4,0.0,0,11,0,7,2016-12-05,11:09
2655,20,1.0,0,12,0,7,2016-12-05,12:14
2656,0,1.0,0,12,0,7,2016-12-05,12:26
2657,0,1.0,0,12,0,7,2016-12-05,12:33
2659,1,1.0,0,12,0,7,2016-12-05,12:51
2659,4,1.0,0,12,0,7,2016-12-05,12:51
2660,11,1.0,0,12,0,7,2016-12-05,12:56
2660,5,1.0,0,12,0,7,2016-12-05,12:56
2661,0,1.0,0,12,0,7,2016-12-05,12:58
2661,0,1.0,0,12,0,7,2016-12-05,12:58
2661,19,1.0,0,12,0,7,2016-12-05,12:58
2662,0,1.0,0,13,0,7,2016-12-05,13:11
2662,5,1.0,0,13,0,7,2016-12-05,13:11
2663,1,1.0,0,13,0,7,2016-12-05,13:30
2664,1,1.0,0,13,0,7,2016-12-05,13:31
2665,1,1.0,0,13,0,7,2016-12-05,13:40
2665,2,1.0,0,13,0,7,2016-12-05,13:40
2665,6,1.0,0,13,0,7,2016-12-05,13:40
2666,0,1.0,0,13,0,7,2016-12-05,13:46
2666,10,1.0,0,13,0,7,2016-12-05,13:46
2667,3,1.0,0,13,0,7,2016-12-05,13:50
2667,2,1.0,0,13,0,7,2016-12-05,13:50
2668,8,1.0,0,13,0,7,2016-12-05,13:52
2668,0,1.0,0,13,0,7,2016-12-05,13:52
2669,70,1.0,0,14,0,7,2016-12-05,14:04
2669,30,1.0,0,14,0,7,2016-12-05,14:04
2670,0,1.0,0,14,0,7,2016-12-05,14:12
2670,0,1.0,0,14,0,7,2016-12-05,14:12
2670,10,1.0,0,14,0,7,2016-12-05,14:12
2670,5,1.0,0,14,0,7,2016-12-05,14:12
2671,19,1.0,0,14,0,7,2016-12-05,14:15
2672,19,1.0,0,14,0,7,2016-12-05,14:30
2673,5,1.0,0,14,0,7,2016-12-05,14:39
2673,0,1.0,0,14,0,7,2016-12-05,14:39
2674,7,1.0,0,14,0,7,2016-12-05,14:43
2674,0,1.0,0,14,0,7,2016-12-05,14:43
2674,10,1.0,0,14,0,7,2016-12-05,14:43
2674,5,1.0,0,14,0,7,2016-12-05,14:43
2675,10,1.0,0,14,0,7,2016-12-05,14:48
2676,0,1.0,0,15,0,7,2016-12-05,15:00
2676,2,1.0,0,15,0,7,2016-12-05,15:00
2676,1,1.0,0,15,0,7,2016-12-05,15:00
2677,0,1.0,0,15,0,7,2016-12-05,15:01
2678,1,1.0,0,15,0,7,2016-12-05,15:13
2678,6,1.0,0,15,0,7,2016-12-05,15:13
2678,8,1.0,0,15,0,7,2016-12-05,15:13
2678,2,1.0,0,15,0,7,2016-12-05,15:13
2679,0,1.0,0,15,0,7,2016-12-05,15:27
2680,0,1.0,0,15,0,7,2016-12-05,15:45
2680,1,1.0,0,15,0,7,2016-12-05,15:45
2680,0,1.0,0,15,0,7,2016-12-05,15:45
2681,19,1.0,0,16,0,7,2016-12-05,16:23
2681,19,1.0,0,16,0,7,2016-12-05,16:23
2681,0,1.0,0,16,0,7,2016-12-05,16:23
2681,5,1.0,0,16,0,7,2016-12-05,16:23
2681,5,1.0,0,16,0,7,2016-12-05,16:23
2681,1,1.0,0,16,0,7,2016-12-05,16:23
2682,0,1.0,0,16,0,7,2016-12-05,16:53
2682,0,1.0,0,16,0,7,2016-12-05,16:53
2682,1,1.0,0,16,0,7,2016-12-05,16:53
2682,8,1.0,0,16,0,7,2016-12-05,16:53
2682,6,1.0,0,16,0,7,2016-12-05,16:53
2682,0,1.0,0,16,0,7,2016-12-05,16:53
2683,0,0.0,0,8,1,7,2016-12-06,08:11
2683,8,0.0,0,8,1,7,2016-12-06,08:11
2684,20,0.0,0,8,1,7,2016-12-06,08:26
2685,0,0.0,0,8,1,7,2016-12-06,08:58
2686,30,0.0,0,9,1,7,2016-12-06,09:20
2687,0,0.0,0,9,1,7,2016-12-06,09:26
2687,1,0.0,0,9,1,7,2016-12-06,09:26
2688,4,0.0,0,9,1,7,2016-12-06,09:27
2688,1,0.0,0,9,1,7,2016-12-06,09:27
2689,0,0.0,0,9,1,7,2016-12-06,09:48
2690,7,0.0,0,9,1,7,2016-12-06,09:50
2690,19,0.0,0,9,1,7,2016-12-06,09:50
2690,1,0.0,0,9,1,7,2016-12-06,09:50
2690,10,0.0,0,9,1,7,2016-12-06,09:50
2691,0,0.0,0,9,1,7,2016-12-06,09:51
2692,1,0.0,0,9,1,7,2016-12-06,09:51
2693,0,0.0,0,9,1,7,2016-12-06,09:52
2693,0,0.0,0,9,1,7,2016-12-06,09:52
2694,0,0.0,0,9,1,7,2016-12-06,09:53
2694,0,0.0,0,9,1,7,2016-12-06,09:53
2694,6,0.0,0,9,1,7,2016-12-06,09:53
2695,0,0.0,0,9,1,7,2016-12-06,09:54
2696,4,0.0,0,10,1,7,2016-12-06,10:15
2696,6,0.0,0,10,1,7,2016-12-06,10:15
2696,1,0.0,0,10,1,7,2016-12-06,10:15
2697,10,0.0,0,10,1,7,2016-12-06,10:18
2697,0,0.0,0,10,1,7,2016-12-06,10:18
2697,0,0.0,0,10,1,7,2016-12-06,10:18
2698,1,0.0,0,10,1,7,2016-12-06,10:25
2699,1,0.0,0,10,1,7,2016-12-06,10:28
2700,1,0.0,0,10,1,7,2016-12-06,10:30
2700,0,0.0,0,10,1,7,2016-12-06,10:30
2701,1,0.0,0,10,1,7,2016-12-06,10:45
2701,2,0.0,0,10,1,7,2016-12-06,10:45
2702,1,0.0,0,10,1,7,2016-12-06,10:49
2702,8,0.0,0,10,1,7,2016-12-06,10:49
2702,10,0.0,0,10,1,7,2016-12-06,10:49
2703,2,0.0,0,10,1,7,2016-12-06,10:52
2703,0,0.0,0,10,1,7,2016-12-06,10:52
2704,6,0.0,0,10,1,7,2016-12-06,10:54
2704,4,0.0,0,10,1,7,2016-12-06,10:54
2704,1,0.0,0,10,1,7,2016-12-06,10:54
2705,0,0.0,0,10,1,7,2016-12-06,10:55
2705,19,0.0,0,10,1,7,2016-12-06,10:55
2706,43,0.0,0,10,1,7,2016-12-06,10:57
2707,0,0.0,0,10,1,7,2016-12-06,10:59
2708,2,0.0,0,11,1,7,2016-12-06,11:03
2709,7,0.0,0,11,1,7,2016-12-06,11:07
2709,6,0.0,0,11,1,7,2016-12-06,11:07
2710,0,0.0,0,11,1,7,2016-12-06,11:07
2710,4,0.0,0,11,1,7,2016-12-06,11:07
2711,0,0.0,0,11,1,7,2016-12-06,11:08
2712,3,0.0,0,11,1,7,2016-12-06,11:21
2712,1,0.0,0,11,1,7,2016-12-06,11:21
2713,3,0.0,0,11,1,7,2016-12-06,11:23
2713,0,0.0,0,11,1,7,2016-12-06,11:23
2714,0,0.0,0,11,1,7,2016-12-06,11:45
2714,7,0.0,0,11,1,7,2016-12-06,11:45
2714,4,0.0,0,11,1,7,2016-12-06,11:45
2715,2,1.0,0,12,1,7,2016-12-06,12:02
2716,1,1.0,0,12,1,7,2016-12-06,12:07
2717,2,1.0,0,12,1,7,2016-12-06,12:11
2718,1,1.0,0,12,1,7,2016-12-06,12:24
2718,20,1.0,0,12,1,7,2016-12-06,12:24
2719,0,1.0,0,12,1,7,2016-12-06,12:24
2720,1,1.0,0,12,1,7,2016-12-06,12:35
2721,1,1.0,0,12,1,7,2016-12-06,12:39
2722,1,1.0,0,12,1,7,2016-12-06,12:44
2722,8,1.0,0,12,1,7,2016-12-06,12:44
2723,0,1.0,0,12,1,7,2016-12-06,12:47
2723,1,1.0,0,12,1,7,2016-12-06,12:47
2724,8,1.0,0,12,1,7,2016-12-06,12:50
2724,0,1.0,0,12,1,7,2016-12-06,12:50
2725,20,1.0,0,13,1,7,2016-12-06,13:02
2726,1,1.0,0,13,1,7,2016-12-06,13:12
2727,0,1.0,0,13,1,7,2016-12-06,13:14
2728,0,1.0,0,13,1,7,2016-12-06,13:16
2728,2,1.0,0,13,1,7,2016-12-06,13:16
2728,5,1.0,0,13,1,7,2016-12-06,13:16
2728,10,1.0,0,13,1,7,2016-12-06,13:16
2729,0,1.0,0,13,1,7,2016-12-06,13:22
2729,1,1.0,0,13,1,7,2016-12-06,13:22
2729,3,1.0,0,13,1,7,2016-12-06,13:22
2730,1,1.0,0,13,1,7,2016-12-06,13:36
2731,2,1.0,0,14,1,7,2016-12-06,14:01
2732,2,1.0,0,14,1,7,2016-12-06,14:02
2732,0,1.0,0,14,1,7,2016-12-06,14:02
2733,0,1.0,0,14,1,7,2016-12-06,14:10
2734,5,1.0,0,14,1,7,2016-12-06,14:29
2734,2,1.0,0,14,1,7,2016-12-06,14:29
2734,19,1.0,0,14,1,7,2016-12-06,14:29
2735,0,1.0,0,15,1,7,2016-12-06,15:09
2735,38,1.0,0,15,1,7,2016-12-06,15:09
2735,19,1.0,0,15,1,7,2016-12-06,15:09
2735,3,1.0,0,15,1,7,2016-12-06,15:09
2735,5,1.0,0,15,1,7,2016-12-06,15:09
2736,0,1.0,0,15,1,7,2016-12-06,15:29
2736,1,1.0,0,15,1,7,2016-12-06,15:29
2737,0,1.0,0,15,1,7,2016-12-06,15:30
2738,2,1.0,0,15,1,7,2016-12-06,15:44
2738,3,1.0,0,15,1,7,2016-12-06,15:44
2739,1,1.0,0,15,1,7,2016-12-06,15:49
2740,8,1.0,0,15,1,7,2016-12-06,15:53
2741,0,1.0,0,16,1,7,2016-12-06,16:01
2741,11,1.0,0,16,1,7,2016-12-06,16:01
2742,0,1.0,0,16,1,7,2016-12-06,16:22
2742,10,1.0,0,16,1,7,2016-12-06,16:22
2742,38,1.0,0,16,1,7,2016-12-06,16:22
2742,11,1.0,0,16,1,7,2016-12-06,16:22
2743,1,1.0,0,16,1,7,2016-12-06,16:24
2744,1,0.0,0,8,2,7,2016-12-07,08:38
2745,1,0.0,0,9,2,7,2016-12-07,09:02
2746,1,0.0,0,9,2,7,2016-12-07,09:15
2746,7,0.0,0,9,2,7,2016-12-07,09:15
2746,11,0.0,0,9,2,7,2016-12-07,09:15
2746,43,0.0,0,9,2,7,2016-12-07,09:15
2747,0,0.0,0,9,2,7,2016-12-07,09:21
2747,3,0.0,0,9,2,7,2016-12-07,09:21
2747,1,0.0,0,9,2,7,2016-12-07,09:21
2748,0,0.0,0,9,2,7,2016-12-07,09:25
2748,43,0.0,0,9,2,7,2016-12-07,09:25
2749,0,0.0,0,9,2,7,2016-12-07,09:26
2749,43,0.0,0,9,2,7,2016-12-07,09:26
2750,2,0.0,0,9,2,7,2016-12-07,09:27
2751,2,0.0,0,9,2,7,2016-12-07,09:29
2751,43,0.0,0,9,2,7,2016-12-07,09:29
2751,8,0.0,0,9,2,7,2016-12-07,09:29
2752,20,0.0,0,10,2,7,2016-12-07,10:11
2753,1,0.0,0,10,2,7,2016-12-07,10:28
2753,3,0.0,0,10,2,7,2016-12-07,10:28
2754,1,0.0,0,10,2,7,2016-12-07,10:58
2755,0,0.0,0,11,2,7,2016-12-07,11:00
2755,0,0.0,0,11,2,7,2016-12-07,11:00
2756,2,0.0,0,11,2,7,2016-12-07,11:01
2756,19,0.0,0,11,2,7,2016-12-07,11:01
2757,1,0.0,0,11,2,7,2016-12-07,11:02
2758,0,0.0,0,11,2,7,2016-12-07,11:03
2759,11,0.0,0,11,2,7,2016-12-07,11:13
2759,0,0.0,0,11,2,7,2016-12-07,11:13
2759,2,0.0,0,11,2,7,2016-12-07,11:13
2760,0,0.0,0,11,2,7,2016-12-07,11:28
2760,6,0.0,0,11,2,7,2016-12-07,11:28
2761,1,0.0,0,11,2,7,2016-12-07,11:41
2762,6,0.0,0,11,2,7,2016-12-07,11:42
2762,0,0.0,0,11,2,7,2016-12-07,11:42
2763,3,1.0,0,12,2,7,2016-12-07,12:03
2763,2,1.0,0,12,2,7,2016-12-07,12:03
2764,1,1.0,0,12,2,7,2016-12-07,12:07
2764,0,1.0,0,12,2,7,2016-12-07,12:07
2765,20,1.0,0,12,2,7,2016-12-07,12:08
2766,1,1.0,0,12,2,7,2016-12-07,12:13
2767,20,1.0,0,12,2,7,2016-12-07,12:21
2767,46,1.0,0,12,2,7,2016-12-07,12:21
2768,1,1.0,0,12,2,7,2016-12-07,12:29
2769,7,1.0,0,12,2,7,2016-12-07,12:35
2770,0,1.0,0,12,2,7,2016-12-07,12:47
2770,0,1.0,0,12,2,7,2016-12-07,12:47
2770,7,1.0,0,12,2,7,2016-12-07,12:47
2770,5,1.0,0,12,2,7,2016-12-07,12:47
2771,5,1.0,0,12,2,7,2016-12-07,12:56
2772,0,1.0,0,12,2,7,2016-12-07,12:57
2772,14,1.0,0,12,2,7,2016-12-07,12:57
2773,92,1.0,0,12,2,7,2016-12-07,12:59
2774,1,1.0,0,13,2,7,2016-12-07,13:08
2775,1,1.0,0,13,2,7,2016-12-07,13:23
2776,5,1.0,0,13,2,7,2016-12-07,13:35
2776,0,1.0,0,13,2,7,2016-12-07,13:35
2776,38,1.0,0,13,2,7,2016-12-07,13:35
2777,1,1.0,0,13,2,7,2016-12-07,13:48
2778,30,1.0,0,14,2,7,2016-12-07,14:01
2778,30,1.0,0,14,2,7,2016-12-07,14:01
2778,8,1.0,0,14,2,7,2016-12-07,14:01
2780,1,1.0,0,14,2,7,2016-12-07,14:23
2780,1,1.0,0,14,2,7,2016-12-07,14:23
2781,0,1.0,0,14,2,7,2016-12-07,14:31
2781,0,1.0,0,14,2,7,2016-12-07,14:31
2781,5,1.0,0,14,2,7,2016-12-07,14:31
2782,1,1.0,0,14,2,7,2016-12-07,14:45
2782,0,1.0,0,14,2,7,2016-12-07,14:45
2783,2,1.0,0,14,2,7,2016-12-07,14:47
2783,0,1.0,0,14,2,7,2016-12-07,14:47
2785,2,1.0,0,15,2,7,2016-12-07,15:16
2785,0,1.0,0,15,2,7,2016-12-07,15:16
2786,7,1.0,0,16,2,7,2016-12-07,16:00
2787,0,1.0,0,16,2,7,2016-12-07,16:25
2787,0,1.0,0,16,2,7,2016-12-07,16:25
2787,19,1.0,0,16,2,7,2016-12-07,16:25
2788,16,2.0,0,17,2,7,2016-12-07,17:04
2788,92,2.0,0,17,2,7,2016-12-07,17:04
2788,3,2.0,0,17,2,7,2016-12-07,17:04
2788,0,2.0,0,17,2,7,2016-12-07,17:04
2789,3,0.0,0,8,3,7,2016-12-08,08:26
2790,0,0.0,0,8,3,7,2016-12-08,08:46
2790,1,0.0,0,8,3,7,2016-12-08,08:46
2791,4,0.0,0,9,3,7,2016-12-08,09:03
2791,0,0.0,0,9,3,7,2016-12-08,09:03
2792,0,0.0,0,9,3,7,2016-12-08,09:04
2792,4,0.0,0,9,3,7,2016-12-08,09:04
2793,0,0.0,0,9,3,7,2016-12-08,09:14
2793,4,0.0,0,9,3,7,2016-12-08,09:14
2794,14,0.0,0,9,3,7,2016-12-08,09:18
2794,1,0.0,0,9,3,7,2016-12-08,09:18
2795,0,0.0,0,9,3,7,2016-12-08,09:26
2796,0,0.0,0,9,3,7,2016-12-08,09:28
2797,0,0.0,0,9,3,7,2016-12-08,09:32
2797,43,0.0,0,9,3,7,2016-12-08,09:32
2797,88,0.0,0,9,3,7,2016-12-08,09:32
2797,38,0.0,0,9,3,7,2016-12-08,09:32
2797,0,0.0,0,9,3,7,2016-12-08,09:32
2798,6,0.0,0,9,3,7,2016-12-08,09:33
2798,1,0.0,0,9,3,7,2016-12-08,09:33
2799,0,0.0,0,9,3,7,2016-12-08,09:44
2799,3,0.0,0,9,3,7,2016-12-08,09:44
2800,0,0.0,0,10,3,7,2016-12-08,10:09
2800,4,0.0,0,10,3,7,2016-12-08,10:09
2801,0,0.0,0,10,3,7,2016-12-08,10:16
2802,0,0.0,0,10,3,7,2016-12-08,10:40
2803,1,0.0,0,10,3,7,2016-12-08,10:53
2803,3,0.0,0,10,3,7,2016-12-08,10:53
2803,8,0.0,0,10,3,7,2016-12-08,10:53
2804,0,0.0,0,10,3,7,2016-12-08,10:55
